season_id,team_id,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus
21984,1610612754,42.548780487804876,89.34146341463415,0.47773170731707315,0.36585365853658536,2.3333333333333335,0.13999999999999999,22.817073170731707,30.682926829268293,0.743158536585366,14.0,,52.1625,23.77777777777778,9.666666666666666,5.833333333333333,25.666666666666668,27.28048780487805,108.28048780487805,-6.2073170731707314
21984,1610612755,41.98780487804878,85.26829268292683,0.4938048780487805,0.7195121951219512,2.5569620253164556,0.26728787878787874,28.24390243902439,35.170731707317074,0.8055975609756095,16.444444444444443,31.0,44.951219512195124,24.451219512195124,10.09433962264151,6.632911392405063,19.144736842105264,24.024390243902438,112.9390243902439,4.097560975609756
21984,1610612756,42.76829268292683,87.1219512195122,0.49297560975609755,1.0609756097560976,4.0,0.625,21.426829268292682,27.804878048780488,0.7710121951219513,9.0,,48.47560975609756,28.536585365853657,10.0,6.5,22.5,25.048780487804876,108.02439024390245,-2.1097560975609757
21984,1610612757,45.21951219512195,89.92682926829268,0.5041341463414634,0.6219512195121951,1.5,0.25,24.414634146341463,32.52439024390244,0.7517926829268292,,,50.5,26.987654320987655,7.0,3.5,19.5,23.865853658536587,115.47560975609755,3.402439024390244
21984,1610612758,44.68292682926829,88.73170731707317,0.5045487804878048,0.7682926829268293,2.5,0.125,24.658536585365855,31.646341463414632,0.7776707317073169,,,49.19512195121951,28.5609756097561,,2.0,18.0,26.475609756097562,114.79268292682927,-2.6707317073170733
21984,1610612759,45.09756097560975,87.73170731707317,0.5156219512195123,0.6707317073170732,2.5,0.5,23.914634146341463,31.353658536585368,0.7633292682926829,,,49.97560975609756,28.304878048780488,,4.5,17.0,26.65432098765432,114.78048780487805,0.9146341463414634
21984,1610612760,39.96341463414634,84.26829268292683,0.475280487804878,0.5487804878048781,4.5,0.25,21.670731707317074,28.109756097560975,0.7648292682926827,,,46.59756097560975,26.634146341463413,9.0,3.5,18.0,24.170731707317074,102.14634146341463,-5.439024390243903
21984,1610612762,42.41463414634146,89.04878048780488,0.47697560975609765,1.2560975609756098,4.5,0.1875,22.902439024390244,29.682926829268293,0.7763170731707315,,,50.52439024390244,25.98780487804878,12.5,10.0,17.0,24.036585365853657,108.98780487804878,-0.10975609756097561
21984,1610612764,43.09756097560975,90.03658536585365,0.4804268292682926,1.329268292682927,6.0,0.33033333333333337,18.024390243902438,24.25609756097561,0.7411097560975612,,,48.23170731707317,25.28048780487805,9.833333333333334,5.333333333333333,17.833333333333332,22.79268292682927,105.54878048780488,-0.2682926829268293
21984,1610612765,46.829268292682926,97.45121951219512,0.48140243902439006,0.5487804878048781,2.1666666666666665,0.041666666666666664,21.74390243902439,27.5609756097561,0.7864634146341463,13.0,25.0,54.06172839506173,28.02469135802469,11.333333333333334,4.5,18.6,25.317073170731707,115.95121951219512,2.4878048780487805
21985,1610612737,42.03658536585366,85.6951219512195,0.4910243902439022,0.4024390243902439,2.048780487804878,0.22822222222222222,24.134146341463413,32.97560975609756,0.7307560975609759,15.158536585365853,29.402439024390244,44.5609756097561,24.695121951219512,8.963414634146341,5.2926829268292686,17.536585365853657,26.463414634146343,108.60975609756098,2.3658536585365852
21985,1610612738,45.34146341463415,89.17073170731707,0.509817073170732,1.6829268292682926,4.7926829268292686,0.32307317073170727,21.76829268292683,27.414634146341463,0.7902682926829268,12.890243902439025,33.53658536585366,46.426829268292686,28.98780487804878,7.780487804878049,6.2317073170731705,16.26829268292683,21.4390243902439,114.13414634146342,9.414634146341463
21985,1610612739,42.41463414634146,88.21951219512195,0.4814634146341461,1.6097560975609757,4.7926829268292686,0.3251923076923078,21.317073170731707,28.353658536585368,0.7510487804878048,13.268292682926829,29.902439024390244,43.170731707317074,25.20731707317073,7.646341463414634,5.317073170731708,16.98780487804878,27.646341463414632,107.7560975609756,-2.8658536585365852
21985,1610612741,42.390243902439025,88.13414634146342,0.4826219512195119,1.0731707317073171,3.8292682926829267,0.28319999999999995,23.4390243902439,30.475609756097562,0.7714756097560974,15.670731707317072,27.74390243902439,43.41463414634146,24.463414634146343,7.439024390243903,4.878048780487805,17.146341463414632,26.390243902439025,109.29268292682927,-3.8048780487804876
21985,1610612742,44.28048780487805,88.4390243902439,0.5024878048780488,1.7195121951219512,5.451219512195122,0.3087560975609756,25.0,32.23170731707317,0.7748048780487805,12.890243902439025,29.975609756097562,42.86585365853659,25.70731707317073,7.378048780487805,4.5,15.5,21.134146341463413,115.28048780487805,1.0975609756097562
21985,1610612743,45.18292682926829,95.95121951219512,0.4720975609756099,0.8658536585365854,3.707317073170732,0.2047638888888889,23.524390243902438,29.463414634146343,0.796780487804878,14.902439024390244,28.23170731707317,43.13414634146341,26.048780487804876,10.060975609756097,5.134146341463414,15.890243902439025,26.402439024390244,114.7560975609756,1.3048780487804879
21985,1610612744,44.51219512195122,92.28048780487805,0.4837439024390242,1.0609756097560976,3.3902439024390243,0.28594736842105273,23.317073170731707,30.695121951219512,0.7620487804878049,15.5,28.573170731707318,44.073170731707314,24.609756097560975,9.121951219512194,4.329268292682927,16.78048780487805,24.670731707317074,113.40243902439025,-3.451219512195122
21985,1610612745,45.84146341463415,93.54878048780488,0.49175609756097566,1.0365853658536586,3.7560975609756095,0.26461038961038963,21.658536585365855,29.646341463414632,0.7304024390243902,16.048780487804876,29.695121951219512,45.74390243902439,28.20731707317073,9.085365853658537,6.682926829268292,16.51219512195122,24.317073170731707,114.3780487804878,2.6097560975609757
21985,1610612746,41.31707317073171,87.3780487804878,0.4744756097560976,0.7804878048780488,2.792682926829268,0.2281159420289855,25.20731707317073,32.707317073170735,0.7654146341463414,14.134146341463415,27.536585365853657,41.670731707317074,24.0,8.451219512195122,6.109756097560975,17.914634146341463,23.548780487804876,108.6219512195122,-6.926829268292683
21985,1610612747,46.75609756097561,89.54878048780488,0.5235365853658538,1.6829268292682926,4.975609756097561,0.34261728395061725,22.097560975609756,28.390243902439025,0.7811707317073169,13.426829268292684,31.146341463414632,44.573170731707314,29.670731707317074,8.451219512195122,5.109756097560975,17.634146341463413,24.74390243902439,117.29268292682927,7.7439024390243905
21985,1610612749,43.91463414634146,89.14634146341463,0.49456097560975615,1.524390243902439,4.634146341463414,0.3580246913580247,25.158536585365855,32.9390243902439,0.7641463414634144,14.5,29.51219512195122,44.01219512195122,26.304878048780488,9.817073170731707,5.634146341463414,16.451219512195124,26.963414634146343,114.51219512195122,9.036585365853659
21985,1610612751,43.26829268292683,89.0609756097561,0.4886097560975609,0.524390243902439,2.597560975609756,0.18973239436619713,22.073170731707318,29.21951219512195,0.7549268292682927,14.426829268292684,30.28048780487805,44.707317073170735,25.951219512195124,9.121951219512194,4.2073170731707314,18.890243902439025,25.963414634146343,109.13414634146342,-1.9878048780487805
21985,1610612752,39.5,85.79268292682927,0.46130487804878056,1.0,2.9146341463414633,0.34270666666666655,18.70731707317073,27.28048780487805,0.6873536585365855,13.158536585365853,26.475609756097562,39.63414634146341,22.878048780487806,8.682926829268293,3.7560975609756095,17.170731707317074,26.963414634146343,98.70731707317073,-5.609756097560975
21985,1610612754,41.96341463414634,87.1951219512195,0.48158536585365863,0.2804878048780488,1.7439024390243902,0.14262295081967216,19.682926829268293,26.621951219512194,0.7379512195121952,13.853658536585366,31.853658536585368,45.707317073170735,26.329268292682926,8.012195121951219,4.646341463414634,18.097560975609756,26.036585365853657,103.89024390243902,-3.3292682926829267
21985,1610612755,41.890243902439025,86.07317073170732,0.48834146341463414,0.6219512195121951,2.6951219512195124,0.2173026315789474,25.975609756097562,34.26829268292683,0.7552560975609757,16.170731707317074,29.0,45.170731707317074,24.585365853658537,10.524390243902438,5.975609756097561,18.963414634146343,21.951219512195124,110.3780487804878,2.3536585365853657
